question,answer,chain_q,chain_a
"Hi,

My wife is working in Punjabi University Patiala as Assistant Professor Since 4th Feb, 2010 on Contractual Basis.

She has been appointed by proper channel through advertisement in newspaper. 

At that time, she was MBA Holder and pursuing PHD and has been given extension time to time with no break.

In November 2013 university relieved her saying that she is not qualified for the post as per UGC norms.

We filed a case in High Court CWP/25696/2013 for the same and it is linked with Supreme Court same nature of Case SLP (C)/7277/2014.

She has been reinstated with immediate effect after punjab amd haryana high court decision.

She had completed here PHD and has been awarded Degree in March, 2014 (Eligible as per the UGC Norms)

Now university has revised the salaries of all contract assistant professors from 21600 to 30000 from 1st July, 2018

Its been an year she did not get the incremental salary as University says that you are under court case.

Please guide for the same that how we should proceed to get our rights.

Thanks,
Gagan( Patiala, Punjab )",dear sirYou may file interim application before the court and try to get a specific direction to pay such amount.,"[""IDA_17B"", ""EPF_12"", ""ESI_72"", ""ISM_12""]","[""SCST_A_14"", ""BTC_337"", ""BTC_149"", ""PROC_WRONGFUL_TERMINATION""]"
"Hello,

I am currently working in a State Autonomous Body, I have applied for a State Government Job before i joined this job. I had also intimated about the participating in State Government Job Exam.
Now, I got Shortlisted for the State Government Job and I have Document Verification Scheduled.
I had written the application to Authorities for NOC and mentiond the last date of Document Verification.
But even after last date of Document Verification is passed, till today i havn't received NOC.
I called the authorities and they are saying that it is in Signing from last 7 Days.
What can i do in this case?
Can i use affidavit for current situation and submit the NOC when i will Join?( Alwar, Rajasthan )","Dear Client,As per Office Memo No.DOPT-1669266628362 dated 24 November 2022, issued by the Department of Personnel and Training, Government of India, and the Ministry of Finance OM No. 3379-E.III (B)/65 dated the 17th June 1965, read with proviso to FR 22-B, in cases of appointment of a Government servant to another post in Government on acceptance of technical resignation in the existing post, it may be informed that the resignation is treated as a technical formality where a Government servant has applied through a proper channel with a NOC for a post in the same or some other Department and is on selection, required to resign from the previous post for administrative reasons. The resignation will be treated as technical resignation if these conditions are met. Resignation in other cases including where competent authority has not allowed the Government servant to forward the application through proper channels will not be treated as a technical resignation. An affidavit stating the current situation is not considered equivalent to NOC and may not be acceptable in place of NOC issued by the earlier establishment subject to compliance with the statutory formalities.","[""ATA_19""]","[""MHA_48"", ""MHA_36"", ""CCS_FS_8"", ""CCS_FS_9""]"
"My self Kuldeep singh kumpawat, an engineering graduate preparing for govt. exam with working in pharma company.

I had applied for MP iti training officer exam. In draftman mechanical trade, there was only one vacancy in Ews category for which I was fighting.

I had topped in the trade, rankers list is also available on MPESB website. But the only  vacancy in EWS category transfered to handicapped category.

Although the rules are mentioned in rulebook. But these rules are playing with all those candidate who had applied for the same post and gave their precious time for this examination. 

The wrong thing throughout the entire recruitment was that vacancies for handicapped should be decide when notification release. They shift the vacancies to other seats during result declaration.

Please guide me and do something for such type of loop holes in our recruitment system.( Ratlam, Madhya Pradesh )","Hello Sir,Seats are announced prior to the result declaration and cannot be transferred during result declaration. You can proceed to file a complain in this regard.","[""PGA_7"", ""EPF_7D"", ""ESI_55"", ""IRC_44""]","[""ERA_16"", ""EC_RULES_27"", ""SOC_REG_18"", ""BTC_281""]"
"I joined an IT company and signed for employee agreement for 18 months(After 4 months they asked  me this) and   signed for it as job description stated as ""Software Developer"" after lack of projects they moved me to night shift job to provide support for ""Data entry"" kind of job. It was like 15 days night(Data entry kind) and 15 days day shift job( In Day shift they gave development job) now I want to leave after 14 months because they dint tell me about I have to work for night shift it was also not mentioned in the agreement form. And I don't know whether they can run that kind of offshore support job because they dint mention it in my agreement and offer letter. So can I leave the company for the misguiding job role and also they had written there to pay 100000 if I break the agreement.
I know they trapped me by taking agreement and after a week they made me work on night shift. Can I leave the company without paying the amount?( Udupi, Karnataka )","Dear Sir,You can leave the company and also get issue a legal notice for mental and physical harassment, claiming compensation.Please take PAID phone call with me through VIDHIKARYA and get more legal guidance.","[""MBA_10"", ""FA_79"", ""SPE_4"", ""MTW_24""]","[""leave"", ""DSEA_22"", ""SPE_4"", ""LIM_6""]"
"I have already served full notice period; the resignation was accepted and last working day has been communicated. Now, the company wants me to sign an NDA and fill up feedback form in order to issue the relieving letter. Problems:
1. I was never informed formally that I have to sign the NDA.
2. The NDA contains clauses that interfere with personal freedom and freedom of speech. Example: I will never talk to any of the company's current employee again.
3. The company is also threatening me of dire consequences if I don't give positive feedback before my exit from the company.

Any advice / suggestion will be greatly appreciated. Thanks.( Kolkata, West Bengal )","Dear Sir,Section 27 in The Indian Contract Act, 187227. Agreement in restraint of trade, void.âEvery agreement by which any one is restrained from exercising a lawful profession, trade or business of any kind, is to that extent void. âEvery agreement by which any one is restrained from exercising a lawful profession, trade or business of any kind, is to that extent void."" Exception 1.âSaving of agreement not to carry on business of which goodwill is sold.âOne who sells the goodwill of a business may agree with the buyer to refrain from carrying on a similar business, within specified local limits, so long as the buyer, or any person deriving title to the goodwill from him, carries on a like business therein, provided that such limits appear to the Court reasonable, regard being had to the nature of the business. 16 [***]Rate me Five Star*","[""MEPS_26"", ""MEPS_40""]","[""ICA_27"", ""TRADE"", ""Indian Contract Act 1872"", ""FIN_A_53""]"
"Actually i was on maternity leave nd now leaves are over..i am asking my employer for extending my leaves by 2 more months coz of my kid...but they are forcing me to join immediately else they will take legal action.( New Delhi, Delhi )",You can approach the Labour Commissioner for the same.,"[""MBA_5"", ""MB_AMD_1"", ""MB_AMD_3"", ""ESI_50""]","[""BONUS_RULES_3"", ""PROC_RETRENCHMENT_CLAIM"", ""labour_court"", ""contract_labour""]"
"I have been working in an MNC for the last 4 years with extremely strong credibility.  I have been suspended for no valid reasons and still any charges are yet to be framed.  In this scenario, do I have any legal recourse if my employer terminates me inspite of being honest and credible?",Yes you can take legal action against such acts of your employer. Such cases need to be file in Labour Court.,"[""PGA_7"", ""EPF_7D"", ""ESI_55"", ""IRC_44""]","[""labour_court"", ""EC_RULES_66"", ""EC_RULES_67"", ""IEA_81""]"
"I had worked in an organisation for 4 year 9 months and switched to new organisation . In my final settlement gratuity amount is not settled . VERBALLY HR has said that since I have not completed 5 years , I am not eligible for gratuity. 

But there are cases where people say even if any worked over 4.6 years they will be eligible for gratuity .

So kindly please help me know am I eligible for gratuity and if yes how can I get that from my previous organisation now.( Bangalore, Karnataka )","Dear ClientYes, the requirement for gratuity eligibility is 5 years but then the law says that if 6 months are completed then 6 months will be counted as one full year and hence you become eligible to get the gratuity after 4 years 9 months.","[""PGA_4"", ""PGA_7"", ""CCS_ME_3"", ""MEPS_17""]","[""gratuity"", ""Payment of Gratuity Act 1972"", ""PROC_GRATUITY_CLAIM"", ""SCST_A_17""]"
"My employer has turned my designation from full time to part time. I wanted to know is it legal to make such decissions on an immediate effect( Bangalore, Karnataka )","Dear Sir,You can file a representation before your employer and also approach office of Labor Commissioner under the following provision of law. Please be informed that in the present situation Labor Laws and Labor Courts cannot interfere with the decisions of MNC Companies.==========================================Section 12 in The Industrial Disputes Act, 194712. Duties of conciliation officers.-(1) Where any industrial dispute exists or is apprehended, the conciliation officer may, or where the dispute relates to a public utility service and a notice under section 22 has been given, shall hold conciliation proceedings in the prescribed manner.(2) The conciliation officer shall, for the purpose of bringing about a settlement of the dispute, without delay, investigate the dispute and all matters affecting the merits and the right settlement thereof and may do all such things as he thinks fit for the purpose of inducing the parties to come to a fair and amicable settlement of the dispute.(3) If a settlement of the dispute or of any of the matters in dispute is arrived at in the course of the conciliation proceedings the conciliation officer shall send a report thereof to the appropriate Government 1 or an officer authorised in this behalf by the appropriate Government] together with a memorandum of the settlement signed by the parties to the dispute.(4) If no such settlement is arrived at, the conciliation officer shall, as soon as practicable after the close of the investigation, send to the appropriate Government a full report setting forth the steps taken by him for ascertaining the facts and circumstances relating to the dispute and for bringing about a settlement thereof, together with a full statement of such facts and circumstances, and the reasons on account of which, in his opinion, a settlement could not be arrived at.(5) If, on a consideration of the report referred to in sub- section (4), the appropriate Government is satisfied that there is a case for reference to a Board, 2 Labour Court, Tribunal or National Tribunal,] it may make such reference. Where the appropriate Government does not make such a reference it shall record and communicate to the parties concerned its reasons therefor.(6) A report under this section shall be submitted within fourteen days of the commencement of the conciliation proceedings or within such shorter period as may be fixed by the appropriate Government: 3 Provided that, 4 subject to the approval of the conciliation officer,] the time for the submission of the report may be extended by such period as may be agreed upon in writing by all the parties to the dispute.]","[""IDA_12"", ""IRC_41"", ""IRC_42"", ""IRC_43""]","[""PGA_7"", ""IDA_12"", ""IRC_43"", ""EC_RULES_50""]"
"I joined a company in September 2023 and left the job in October. My final settlement has not yet been paid I have submitted all documents from my end. Reminder has been given to HR and Senior Founders of the Organization still no payment has been done from their end. What is the next step I can take against them( Kolkata, West Bengal )","A.Dear SirPlease approach the following authority or similar authority in a stateThe Office Commissioner of LabourKarmika Bhavan, Dairy Circle,Bannerghatta Road, Bangalore-29.080-29753078[emailÂ protected]Addresses of Labor Inspectors in Bengaluru in different locationshttps://karmikaspandana.karnataka.gov.in/page/Contact+Us/Labour+Inspector/enhttps://clc.gov.in/clc/regional-offices/bangalore#:~:text=1.&text=Shram%20Sadan%2C%203rd%20Main%2C%203rd,Yeswanthpur%2C%20Bangalore%2D560022..Section 12 in The Industrial Disputes Act, 194712. Duties of conciliation officers.- (relevant section 12(2) of ID Act)(1) Where any industrial dispute exists or is apprehended, the conciliation officer may, or where the dispute relates to a public utility service and a notice under section 22 has been given, shall hold conciliation proceedings in the prescribed manner.(2) The conciliation officer shall, for the purpose of bringing about a settlement of the dispute, without delay, investigate the dispute and all matters affecting the merits and the right settlement thereof and may do all such things as he thinks fit for the purpose of inducing the parties to come to a fair and amicable settlement of the dispute.(3) If a settlement of the dispute or of any of the matters in dispute is arrived at in the course of the conciliation proceedings the conciliationofficer shall send a report thereof to the appropriate Government 1 or an officer authorised in this behalf by the appropriate Government] together with a memorandum of the settlement signed by the parties to the dispute.(4) If no such settlement is arrived at, the conciliation officer shall, as soon as practicable after the close of the investigation, send to the appropriate Government a full report setting forth the steps taken by him for ascertaining the facts and circumstances relating to the dispute and for bringing about a settlement thereof, together with a full statement of such facts and circumstances, and the reasons on account of which, in his opinion, a settlement could not be arrived at.(5) If, on a consideration of the report referred to in sub- section (4), the appropriate Government is satisfied that there is a case for reference to a Board, 2 Labour Court, Tribunal or National Tribunal,] it may make such reference. Where the appropriate Government does not make such a reference it shall record and communicate to the parties concerned its reasons therefor.(6) A report under this section shall be submitted within fourteen days of the commencement of the conciliation proceedings or within such shorter period as may be fixed by the appropriate Government: 3 Provided that, 4 subject to the approval of the conciliation officer,] the time for the submission of the report may be extended by such period as may be agreed upon in writing by all the parties to the dispute.]","[""IDA_12"", ""IRC_41"", ""IRC_42"", ""IRC_43""]","[""PGA_7"", ""IDA_12"", ""IRC_43"", ""KSEA_26""]"
"I have been asking for long to my employer to process my gratuity amount with submission n of all required documents but still the same is awaited( Ludhiana, Punjab )","Hello Sir,The employer must pay the entitled gratuity within 30 days after the officer directs the company to do so. If they fail to do so then you can take legal action against them.","[""PGA_4"", ""PGA_7"", ""CCS_ME_3"", ""MEPS_17""]","[""PROC_GRATUITY_CLAIM"", ""gratuity"", ""FIN_A_76"", ""EC_RULES_13""]"
"Sir/Madam, 
LPA filed by me regarding promotion of junior and ignoring me (being senior) against employer in the Pb. & Haryana High Court Chandigarh was heard on 12.03.2019 and following orders were passed:
Heard.
Admitted.
To be listed for final hearing on 22.07.2019.
However, the case has not been listed till date. Please advise what can we do at this stage.
Thanks( Panchkula, Haryana )","Dear client, you can move a listing application in front of the court with the help of a lawyer tackling such cases.","[""GST_117"", ""ESI_81"", ""CCS_ME"", ""MHA_69""]","[""BTC_337"", ""BTC_145"", ""EC_RULES_19"", ""FIN_A_2010""]"
"I am working for an abc company from 2020 . In Jan 2024 I have submitted my resignation letter for which I was asked to serve the notice period of 90 days. But later after all my project dependencies are cleared they gave me LWD as Feb 16 , which I have used as LWD for my new company to processes .Now they come to me and say 16 will not be your last working day and the mail which we sent is no longer valid.What is the steps I can take here( Bangalore, Karnataka )","Dear Client,It appears that the company has engaged in unfair labor practices with the intention of harming an employee's career. When an employee resigns following the terms of the appointment letter and serves the notice period, any arbitrary revocation of the approved remission in the notice period by the employer can be challenged under Section 27 of the Contract Act, 1872. This section prohibits agreements that restrain trade and profession. According to Section 27, any terms forcing the employee to serve the employer or restricting them from joining a competitor are not valid.An employee has the right to resign, even if bound by an employment bond specifying a specific service period. If the employer can prove that the employee is joining a competitor to disclose trade secrets, the court may issue an injunction order. Sections 73 and 74 of the Contract Act, 1872 deal with unliquidated and liquidated damages, respectively. Compensation is only awarded if the breach of contract results in actual loss or damage to the employer.In the current situation, if you are a workman as defined in Section 2(s) of the Industrial Dispute Act, serve a legal notice to the company and approach the Labor Commissioner's office to file a complaint against the company for alleged arbitrary and unfair labor practices. Alternatively, if you are not a Manager/Supervisor, file a civil suit for specific performance against the company seeking appropriate relief.","[""ICA_73"", ""ICA_74"", ""SRA_14"", ""SRA_16""]","[""Indian Contract Act 1872"", ""notice_period"", ""SRA_12"", ""PROC_EMPLOYMENT_BOND""]"
I have resigned from my post after serving the notice period of 30 days now the vendor is saying they never approved it. as per the clause in appointment letter i followed the right process. i have given enough time to them but they never provide any legal docs. i need to take an action on this. please help.,You are right. You can take action.,"[""MEPS_26"", ""MEPS_40""]","[""EC_RULES_66"", ""GST_157"", ""EC_RULES_67"", ""EC_RULES_72""]"
"My Company Terminated me and refusing to give Experience letter( Hyderabad, Telangana )","Dear client,No employer can deny to give experience letter to the employee.You can send a legal notice to your employer for refusing to give experience letter.","[""IDA_2A"", ""ESI_73"", ""IDA_25F"", ""IDA_25H""]","[""SEEDS_23"", ""ISM_33"", ""BDRA_22"", ""MTW_39""]"
"Sir I am working in one of the department of government of India. recently 
Hon. Supreme court made 4% reservation in promotion for PWDs. Dopt published circular yet My department is about to publish promotion lists without giving due reservation.  is it will considered as contempt of Supreme Court. What are different legal ways which are useful in my case ie how to make department to provide reservation in promotions for persons with disabilities( Delhi, Delhi )","Dear Client,this reservation is for An employee who acquires disability, after entering into service. now, if your department should follow the order of the Supreme court and it is not following then it may be considered as a contempt of the court. try to represent to your head of the department regarding this reservation.","[""JKRA_6"", ""JKRA_3"", ""GST_118"", ""JKRA_9""]","[""GST_118"", ""LIM_124"", ""PWD_47"", ""LIM_133""]"
"My company deducted joining bonus of 2 lakh from FNF settlement. 

They gave me PIP and asked to leave by resign.

It's been 9 months since they are not responding or solving this problem. Any suggestions will help.( Bangalore, Karnataka )","Dear Client,It is advisable that you contact the number on the website for clarification the issue. Thank you.","[""MBA_10"", ""FA_79"", ""SPE_4"", ""MTW_24""]","[""EC_RULES_66"", ""EC_RULES_67"", ""COMP_MA_10"", ""LIM_56""]"
"I was in a government company having sales job got it by passing pre mains and interview exam.In job notification there was nothing shown that they can terminate us if target not completed. On joining the job we  came to know if tharget not completed they can terminate us after 2 year .we got 3 target to be completed of those i completed 2 and half targets now they are saying in 2 year's your target is not completed now you will be terminated but they have not given any notice to me ever after completion of 2 year 1month 
Please tell me am i eligible to get one month salary and further is it possible they can give us any other subordinate post
Also mentally disturbed us( Datia, Madhya Pradesh )","A.Dear Sir,You may approach Labor Commissioner to resolve the issue or get issue a legal notice and solve the problem.","[""IDA_17B"", ""EPF_12"", ""ESI_72"", ""ISM_12""]","[""LIM_56"", ""DPDP_5"", ""IDRA_26"", ""EC_RULES_66""]"
"I have resignation from company on 04/11/24 mentioning various reasons for my resignation however they requested me to extend one week so I extend from my last working day from 05/11/2024 to 11/11/2024 as I was not confirmed nor extended my probation period now they are asking to pay 37k approx because as per clause you need to do 3 month notice period or pay 3 month basic salary in lieu of notice period so what should I do( Ujjain, Madhya Pradesh )","Dear SirPlease approach the following authority or similar authority in a stateThe Office Commissioner of LabourKarmika Bhavan, Dairy Circle,Bannerghatta Road, Bangalore-29.080-29753078[emailÂ protected]Addresses of Labor Inspectors in Bengaluru in different locationshttps://karmikaspandana.karnataka.gov.in/page/Contact+Us/Labour+Inspector/enhttps://clc.gov.in/clc/regional-offices/bangalore#:~:text=1.&text=Shram%20Sadan%2C%203rd%20Main%2C%203rd,Yeswanthpur%2C%20Bangalore%2D560022..=======================================================================Section 12 in The Industrial Disputes Act, 194712. Duties of conciliation officers.- (relevant section 12(2) of ID Act)(1) Where any industrial dispute exists or is apprehended, the conciliation officer may, or where the dispute relates to a public utility service and a notice under section 22 has been given, shall hold conciliation proceedings in the prescribed manner.(2) The conciliation officer shall, for the purpose of bringing about a settlement of the dispute, without delay, investigate the dispute and all matters affecting the merits and the right settlement thereof and may do all such things as he thinks fit for the purpose of inducing the parties to come to a fair and amicable settlement of the dispute.(3) If a settlement of the dispute or of any of the matters in dispute is arrived at in the course of the conciliation proceedings the conciliationofficer shall send a report thereof to the appropriate Government 1 or an officer authorised in this behalf by the appropriate Government] together with a memorandum of the settlement signed by the parties to the dispute.(4) If no such settlement is arrived at, the conciliation officer shall, as soon as practicable after the close of the investigation, send to the appropriate Government a full report setting forth the steps taken by him for ascertaining the facts and circumstances relating to the dispute and for bringing about a settlement thereof, together with a full statement of such facts and circumstances, and the reasons on account of which, in his opinion, a settlement could not be arrived at.(5) If, on a consideration of the report referred to in sub- section (4), the appropriate Government is satisfied that there is a case for reference to a Board, 2 Labour Court, Tribunal or National Tribunal,] it may make such reference. Where the appropriate Government does not make such a reference it shall record and communicate to the parties concerned its reasons therefor.(6) A report under this section shall be submitted within fourteen days of the commencement of the conciliation proceedings or within such shorter period as may be fixed by the appropriate Government: 3 Provided that, 4 subject to the approval of the conciliation officer,] the time for the submission of the report may be extended by such period as may be agreed upon in writing by all the parties to the dispute.]*****","[""MEPS_26"", ""MEPS_40"", ""IDA_17B"", ""EPF_12""]","[""PGA_7"", ""IDA_12"", ""IRC_43"", ""KSEA_26""]"
"What does IOTBC stands ? My case status shows For admission and stay , what does it means ?( Delhi, Delhi )","Hi,if your current case status is admission, it means that the case will be heard for the first time, and appropriate orders will be issued if necessary, and respondents will be directed to file a counter in the matter - this stage is called interlocutary, and it is where a counter is filed or a vacate petition is filed if an interim order is issued, and final hearing is when the case is heard upon the final order.Thank you.Kindly rate the answer","[""MHA_86"", ""GST_115"", ""Delhi Shops and Establishments Act, 1954"", ""SRA_32""]","[""EPF_AT_3"", ""EPF_AT_11"", ""EPF_AT_16"", ""FIN_A_187""]"
"dear sir, i was joined off-role in telecom compny 1august 2009 my employer not given gratuity.( Indore, Madhya Pradesh )","Dear client,The employee must apply and send the application for gratuity to the employer; Once the application is received, it is acknowledged and the amount of gratuity is calculated for further procedures; and. The employer pays the gratuity within a time frame of 30 days after disbursement of acknowledgement. If after this you don't get the gratuity you should send the legal notice to your employer to give the sum as the gratuity. If he still fails to pay then you should approach labor commissioner office. The jurisdiction of labor commissioner office shall depend on the district, in which you were placed I.e. place of your employment.Thank you.","[""PGA_4"", ""PGA_7"", ""CCS_ME_3"", ""MEPS_17""]","[""gratuity"", ""PROC_GRATUITY_CLAIM"", ""PGA_7"", ""Payment of Gratuity Act 1972""]"
"After around 1 year they are asking me to pay the bonus amount i took and notice period amount for 3 months, as i am currently not using the company experience. they have shared me the legal notice what i can do.( Hyderabad, Telangana )","Dear Sir,You need not worry just ignore all their notices. Let them go to any Civil Court then we can engage a small scale Advocate and prolong the matter for years.","[""MEPS_26"", ""MEPS_40""]","[""IDRA_11B"", ""IRC_31"", ""IEA_56"", ""IEA_58""]"
"I am indian and i have done regular M.tech which is 2 years course and in 2nd year there was project or internship period so i joined the company .Now i have applied for govt job on the basis of that 1 year experience. Can i show my Mtech as well? As period of both will overlap. Is there any problem to add Mtech degree in service book?( Kanpur, Uttar Pradesh )","Dear Sir,Yes, definitely it will create problem. You need discussion to solve your problem.","[""RPSR_34"", ""govt_service"", ""RPSR_38"", ""EC_RULES_71""]","[""EC_RULES_66"", ""EC_RULES_67"", ""EC_RULES_61"", ""IEA_56""]"
"I'm a group C government employee working with the department of Telecommunication in GoI. I had been directly recruited to the post through competitive examination and just completed TWO years of my service, however departmental confirmatory examination is yet to take place.
In the meantime, I got an opportunity of higher study from an eminent institute in India, and applied for leave from the department to complete my higher studies. At first leave was denied, then after persuasion NOC/leave is granted for two years in exchange of a monetary bond of leave for study as per form 6 of CCS(leave) rule book. 

My queries are:
1. What kind of leave will this be counted for? I have taken leave for study, after which I wish to rejoin government.  Leave for study (with NOC granted) counted as service break?
2. Can I appear for departmental confirmation examination in the middle whenever it happens while studying at the institute?
3. Now I want to leave the course in the middle (after completion of one year) and rejoin the department at the earliest by cancelling the bond. I wish the serve at the position I left. What is the procedure? How should I approach? Is there any legal challenges in the matter?
4. Departmental confirmation examination not still happened and I'm granted NOC against the bomd as per rule book, am I considered as temporary? If yes, is there any possibility of department terminating my service whenever they want or deny me to rejoin in the middle?

Please answer these queries. It will be very helpful.( Howrah, West Bengal )","Hi client,You can make an application to your department, with all the prayers you have.Thanks and RegardsSimi Paul","[""MBA_10"", ""FA_79"", ""SPE_4"", ""MTW_24""]","[""EC_RULES_66"", ""EC_RULES_67"", ""FIN_A_117"", ""FIN_A_106""]"
"My brother was employed in India sales team for a Europe based B2B Travel company & was recently asked to leave the organization with immediate effect basis some allegations made on him. Since his side was not listened to by the directors & he was anyways not paid much due to COVID 19 situation he agreed to put down his papers by settling the necessary dues to the company & returning the company assets. But when he went to ask for Experience letter, the company directors delayed the same & later started accusing him of fraud in some files where his friends or families had travelled (showing that there was adjustment done in those files from some other files, which was actually done basis conversation with some of the directors only, but the conversations were not recorded). Now the directors are writing emails to claim the amount from my brother for all such files.
To this when he asked to gain access back to his machine / laptop so as to check all stated & related files; they denied the request for access to device but stated that they will share all necessary info over email (and some of the file dated back 3 years). Without any payment accessing files over the period of 3 years & providing justification did not make any sense & hence my brother denied the request.
Now the directors are sending mails stating ""Rest assured that we will pursue this matter until every cent and centimes has been repaid"". What should we do?
Note that the original agreement that my brother signed with the company has no such clause of payment to company or employee being answerable to the employer for any enquiries post termination.
Further to this, the directors of the employer are now reaching out directly to the Friends & Family members who travelled, claiming that it was identified in an audit that the payment is due from their end & they should settle it immediately. Seems that the intention is either (1) To extract the money from the travelers (which is unlikely as they have already paid their part & the company would not have allowed them to travel or given travel vouchers if that was not the case) or (2) The directors want the travelers to explicitly say that the money was handed over in cash to my brother & use that as a proof against him that he never submitted that money to accounts & without access to his mail-box my brother has no proof against them to prove otherwise. (Now the catch here is that cash was not supposed to be accounted for in India, it was supposed to be transferred / handed over to Europe branch & reported there by the Accounts basis confirmation from Directors; but several times directors had not reported cash immediately to adjust in other transactions)
Looking forward to some guidance please. Thanks in anticipation( Mumbai, Maharashtra )","Dear Sir,You need not settle the issue instead approach local lawyer practicing in service matters and as per his guidance you may take a decision.Rate me Five Star*","[""MBA_10"", ""FA_79"", ""SPE_4"", ""MTW_24""]","[""IEA_56"", ""EC_RULES_66"", ""IEA_58"", ""CCS_ME""]"
"I was to say that the company didn't pay my salary from last 3 months .The proprietor of the company has no been of picking my calls and also accountant do not say anything about my salary my family suffering ver much .The company force me for the work but when I say for the salary they ignore with that( North East Delhi, Delhi )",You can file civil and criminal cases,"[""IDA_17B"", ""EPF_12"", ""ESI_72"", ""ISM_12""]","[""IEA_53"", ""BTC_334"", ""IPC_503"", ""BNS_351""]"
"Hi 

My company put me on PIP(Performance Improvement Plan) without any proof on May 7,2019. To save my job I had to sign on PIP document.

Before that On April 24,2019, I mail to my program manager not to continue with the current project and complaint about my reporting manager and project manager for this project. I cearly said that I won't work with these people.

As a result of this, they put me on PIP and took no action on complaints. Instead, they said my attitude and behavior is bad with reporting manager and project manager and they gave wrong feedback. 

Company has 3 months notice period in the agreement. I asked HR if PIP is failed what will be the exit process. Upon asking multiple times in the email, she didn't reply to my question. Actually company don't need me now. So they want to FIRE me without providing 3 month notice period salary and that's the reason they put me on PIP so that they will escape to give any performance bonus and notice period salary.

Please suggest what should I do in this matter.( Noida, Uttar Pradesh )",You have to verify your Agreement details with company through your lawyer and after scrutinising their loopholes you may send legal notice otherwise it may be a blunder,"[""MEPS_26"", ""MEPS_40"", ""IDA_17B"", ""EPF_12""]","[""EC_RULES_66"", ""EC_RULES_67"", ""DPDP_5"", ""EC_RULES_74""]"
"I want to join next company with serving 30 days of notice period but my current employer not releasing me before 90 days of serving notice period.( Pune, Maharashtra )","Dear client,Check the terms of your employment agreement. If the notice period mentioned is 90 days, it might be legally binding. However, if there is room for negotiation, this can be leveraged.If it specifically allows for early release based on mutual agreement, bring that up with your employer. You  have to abide by the terms and conditions that you have agreed for, while joining in the company.If you dont do so you might be considered an absconder in the company records and they can take legal actions on you, strictly.","[""MEPS_26"", ""MEPS_40""]","[""EC_RULES_38"", ""notice_period"", ""EC_RULES_66"", ""EC_RULES_67""]"
"I have joined one company in June 2024. Where at that time in offer letter written 3 months probation/training period after that full time with 25k CTC. So after that 3 months they signed me 2 years of bond or 1 lakh and also submitted 3 blank cheques. But from September 2024 my full time employee. But now in March 2025 till not get any appointment or employment letter. Getting salary. Now I have medical issue so want to leave company and I discussed with HR. So she say we can not give any bond copy or show to read a bond again. And ask 1 lakh + 2 months notice period. And also I have worked in client projects as well in training or probation. So not get any proper training. Also in training period I was worked as assistant BA to main BA in client projects and created multiple documents as myself not by training or any session. Also offer not mentioned job roles &amp; responsibility. Also they taken blank cheque in June and signed bond in October.

So I need immediate advice on that what to do now?( Ahmedabad, Gujarat )","Dear SirPlease approach the following authority or similar authority in a stateThe Office Commissioner of LabourKarmika Bhavan, Dairy Circle,Bannerghatta Road, Bangalore-29.080-29753078[emailÂ protected]Addresses of Labor Inspectors in Bengaluru in different locationshttps://karmikaspandana.karnataka.gov.in/page/Contact+Us/Labour+Inspector/enhttps://clc.gov.in/clc/regional-offices/bangalore#:~:text=1.&text=Shram%20Sadan%2C%203rd%20Main%2C%203rd,Yeswanthpur%2C%20Bangalore%2D560022..=======================================================================Section 12 in The Industrial Disputes Act, 194712. Duties of conciliation officers.- (relevant section 12(2) of ID Act)(1) Where any industrial dispute exists or is apprehended, the conciliation officer may, or where the dispute relates to a public utility service and a notice under section 22 has been given, shall hold conciliation proceedings in the prescribed manner.(2) The conciliation officer shall, for the purpose of bringing about a settlement of the dispute, without delay, investigate the dispute and all matters affecting the merits and the right settlement thereof and may do all such things as he thinks fit for the purpose of inducing the parties to come to a fair and amicable settlement of the dispute.(3) If a settlement of the dispute or of any of the matters in dispute is arrived at in the course of the conciliation proceedings the conciliationofficer shall send a report thereof to the appropriate Government 1 or an officer authorised in this behalf by the appropriate Government] together with a memorandum of the settlement signed by the parties to the dispute.(4) If no such settlement is arrived at, the conciliation officer shall, as soon as practicable after the close of the investigation, send to the appropriate Government a full report setting forth the steps taken by him for ascertaining the facts and circumstances relating to the dispute and for bringing about a settlement thereof, together with a full statement of such facts and circumstances, and the reasons on account of which, in his opinion, a settlement could not be arrived at.(5) If, on a consideration of the report referred to in sub- section (4), the appropriate Government is satisfied that there is a case for reference to a Board, 2 Labour Court, Tribunal or National Tribunal,] it may make such reference. Where the appropriate Government does not make such a reference it shall record and communicate to the parties concerned its reasons therefor.(6) A report under this section shall be submitted within fourteen days of the commencement of the conciliation proceedings or within such shorter period as may be fixed by the appropriate Government: 3 Provided that, 4 subject to the approval of the conciliation officer,] the time for the submission of the report may be extended by such period as may be agreed upon in writing by all the parties to the dispute.]*****","[""MEPS_26"", ""MEPS_40"", ""MBA_10"", ""FA_79""]","[""PGA_7"", ""IDA_12"", ""IRC_43"", ""KSEA_26""]"
